rotacao tronco:	152.1084315543878
rotacao tronco:	147.26039143538367
rotacao tronco:	137.4836794264636
rotacao tronco:	125.54256336393388
rotacao tronco:	121.7072677016772
rotacao tronco:	126.08167919488675
rotacao tronco:	136.369468630799
rotacao tronco:	145.73872060779425
rotacao tronco:	152.79959442850927
rotacao tronco:	157.0308510399656
rotacao tronco:	160.01410135499282
rotacao tronco:	106.0324029617997
rotacao tronco:	20.20486173837283
rotacao tronco:	17.386728090095907
rotacao tronco:	17.084003737516102
rotacao tronco:	17.053008242892002
rotacao tronco:	17.093181601667464
rotacao tronco:	16.85478931370629
rotacao tronco:	16.75122884448543
rotacao tronco:	16.678398331817437
rotacao tronco:	16.6306565644607
rotacao tronco:	16.483454503011586
rotacao tronco:	16.123266803745494
rotacao tronco:	15.291474440194742
rotacao tronco:	14.564294232587379
rotacao tronco:	13.842431126277617
rotacao tronco:	13.129100679621718
rotacao tronco:	12.302750397135496
rotacao tronco:	11.323381951911927
rotacao tronco:	10.251077685049255
rotacao tronco:	9.380073489663564
rotacao tronco:	8.754332806674446
rotacao tronco:	8.37568422671436
rotacao tronco:	8.048350706627238
rotacao tronco:	7.806518272069547
rotacao tronco:	7.493277436412142
rotacao tronco:	7.131453056074131
rotacao tronco:	6.7208672119145465
rotacao tronco:	6.382152064818179
rotacao tronco:	6.070928270276993
rotacao tronco:	5.835241406524071
rotacao tronco:	5.608550172802332
rotacao tronco:	5.439294063362211
rotacao tronco:	5.310019263680241
rotacao tronco:	5.279520842096143
rotacao tronco:	5.310577907988128
rotacao tronco:	5.402825370482758
rotacao tronco:	5.456740548325736
rotacao tronco:	5.540233142571183
rotacao tronco:	5.633876346771467
rotacao tronco:	5.736580564661047
rotacao tronco:	5.961551837847128
rotacao tronco:	6.393769994707146
rotacao tronco:	7.008399620450233
rotacao tronco:	7.892640305401244
rotacao tronco:	9.10242474018804
rotacao tronco:	10.662756870772272
rotacao tronco:	12.216423373332283
rotacao tronco:	13.490860474960328
rotacao tronco:	14.341206386095518
rotacao tronco:	14.68961426613053
rotacao tronco:	14.976553787558021
rotacao tronco:	15.291334040636437
rotacao tronco:	15.314656096975144
rotacao tronco:	15.418012461965574
rotacao tronco:	16.68809923206476
rotacao tronco:	19.3611014124308
rotacao tronco:	24.361826999844116
rotacao tronco:	41.17556140894406
rotacao tronco:	159.6503431929075
rotacao tronco:	157.05921391294163
rotacao tronco:	141.71929690545448
rotacao tronco:	72.59592713701743
rotacao tronco:	39.0427686324064
rotacao tronco:	25.484750759373693
rotacao tronco:	20.3014947548898
rotacao tronco:	13.88796542669539
rotacao tronco:	7.813711012682038
rotacao tronco:	2.573105209028347
rotacao tronco:	0.18207589904326155
rotacao tronco:	0.26117905081271514
rotacao tronco:	1.0206166872690163
rotacao tronco:	2.431842426927567
rotacao tronco:	3.6240334209422898
rotacao tronco:	3.9125459331653105
rotacao tronco:	3.5943632391168174
rotacao tronco:	2.821271759873098
rotacao tronco:	2.1708176146696316
rotacao tronco:	1.7305583775933726
rotacao tronco:	1.480516453048001
rotacao tronco:	1.4728482026368623
rotacao tronco:	1.6230618829403487
rotacao tronco:	1.847024214840648
rotacao tronco:	2.1023381273088004
rotacao tronco:	2.353068673825555
rotacao tronco:	2.5191879783468387
rotacao tronco:	2.687183840154119
rotacao tronco:	2.879002801915288
rotacao tronco:	3.126977378987928
rotacao tronco:	3.4500439171280184
rotacao tronco:	3.7494080143383623
rotacao tronco:	3.9110902229300093
rotacao tronco:	3.9314877778666983
rotacao tronco:	3.844717403649902
rotacao tronco:	3.787876050253521
rotacao tronco:	3.845730983022004
rotacao tronco:	3.9528616542069424
rotacao tronco:	3.9245937408117273
rotacao tronco:	4.039740385513176
rotacao tronco:	4.57686228186317
rotacao tronco:	5.5877872759042875
rotacao tronco:	6.8197025454086795
rotacao tronco:	7.622382669016694
rotacao tronco:	7.270396129660541
rotacao tronco:	6.2896876257363425
rotacao tronco:	5.397016529974182
rotacao tronco:	5.3814080781606
rotacao tronco:	7.204704995824302
rotacao tronco:	10.971691684331699
rotacao tronco:	13.76037963776099
rotacao tronco:	17.052941274266452
rotacao tronco:	27.851643187649607
rotacao tronco:	55.5053132937374
rotacao tronco:	145.33362031442576
rotacao tronco:	165.9380184751116
rotacao tronco:	166.74821253254663
rotacao tronco:	57.62841423136065
rotacao tronco:	14.67276385917739
rotacao tronco:	11.753272361977125
rotacao tronco:	10.070852671287938
rotacao tronco:	9.377831789674772
rotacao tronco:	10.018771857136768
rotacao tronco:	11.251803064382676
rotacao tronco:	12.665665109193087
rotacao tronco:	14.038600035032022
rotacao tronco:	14.739487671793194
rotacao tronco:	15.132507124506489
rotacao tronco:	15.436048663372704
rotacao tronco:	15.775610142659813
rotacao tronco:	16.092314535172278
rotacao tronco:	16.07214758206457
rotacao tronco:	15.783382070145988
rotacao tronco:	15.258446875862482
rotacao tronco:	14.550929158208252
rotacao tronco:	13.694736265271404
rotacao tronco:	12.902046955822971
rotacao tronco:	12.078337011416027
rotacao tronco:	11.41227681061955
rotacao tronco:	10.74307209916909
rotacao tronco:	10.032911264882557
rotacao tronco:	9.279191743104308
rotacao tronco:	8.537543774033068
rotacao tronco:	7.782969591802713
rotacao tronco:	7.178818780413523
rotacao tronco:	6.669175603944337
rotacao tronco:	6.191693553509432
rotacao tronco:	5.813480487684218
rotacao tronco:	5.486544542098169
rotacao tronco:	5.158425794319757
rotacao tronco:	4.85876649821316
rotacao tronco:	4.741006732279117
rotacao tronco:	4.876362625522601
rotacao tronco:	5.269678833491151
